plot_id,group,species,abundance,elevation,soil_moisture,soil_depth (cm),conifer proportion (%),slope,proportion of visible sky,pH,water_holding_capacity (%),organic_matter_content (%),NO3,NH4,Ca,K,P,Al
E3T3N4,Random,Trillium,4,879.4299927,8,0.625,80,22,18.5,3.56,0.693379791,0.793650794,190.1,46.6,383.9,370.1,26.93,15.89
E3T3N4,Random,Veratrum,0,879.4299927,8,0.625,80,22,18.5,3.56,0.693379791,0.793650794,190.1,46.6,383.9,370.1,26.93,15.89
E3T3N5,Random,Claytonia,0,946.3599854,11.5,22.125,90,23,18.26,3.67,0.55420354,0.585154484,25.26846193,24.63811674,103.9649618,138.2721783,4.562117971,18.67939052
E3T3N5,Random,Erythronium,0,946.3599854,11.5,22.125,90,23,18.26,3.67,0.55420354,0.585154484,25.26846193,24.63811674,103.9649618,138.2721783,4.562117971,18.67939052
E3T3N5,Random,Dicentra,0,946.3599854,11.5,22.125,90,23,18.26,3.67,0.55420354,0.585154484,25.26846193,24.63811674,103.9649618,138.2721783,4.562117971,18.67939052
E3T3N5,Random,Trillium,0,946.3599854,11.5,22.125,90,23,18.26,3.67,0.55420354,0.585154484,25.26846193,24.63811674,103.9649618,138.2721783,4.562117971,18.67939052
E3T3N5,Random,Veratrum,0,946.3599854,11.5,22.125,90,23,18.26,3.67,0.55420354,0.585154484,25.26846193,24.63811674,103.9649618,138.2721783,4.562117971,18.67939052
E3T4N1,Random,Claytonia,0,870.6300049,16.25,2.125,95,31,14.13,3.82,0.601659751,0.846190704,39.16924919,31.14829783,169.3170281,212.2877278,6.734279745,14.56779628
E3T4N1,Random,Erythronium,0,870.6300049,16.25,2.125,95,31,14.13,3.82,0.601659751,0.846190704,39.16924919,31.14829783,169.3170281,212.2877278,6.734279745,14.56779628
E3T4N1,Random,Dicentra,0,870.6300049,16.25,2.125,95,31,14.13,3.82,0.601659751,0.846190704,39.16924919,31.14829783,169.3170281,212.2877278,6.734279745,14.56779628
E3T4N1,Random,Trillium,0,870.6300049,16.25,2.125,95,31,14.13,3.82,0.601659751,0.846190704,39.16924919,31.14829783,169.3170281,212.2877278,6.734279745,14.56779628
E3T4N1,Random,Veratrum,0,870.6300049,16.25,2.125,95,31,14.13,3.82,0.601659751,0.846190704,39.16924919,31.14829783,169.3170281,212.2877278,6.734279745,14.56779628
E3T4N2,Random,Claytonia,0,889.2299805,30.25,8.625,75,24,27.36,3.92,0.532657658,0.405253283,68.7,28,92.3,312.8,8.59,40.43
E3T4N2,Random,Erythronium,148,889.2299805,30.25,8.625,75,24,27.36,3.92,0.532657658,0.405253283,68.7,28,92.3,312.8,8.59,40.43
E3T4N2,Random,Dicentra,0,889.2299805,30.25,8.625,75,24,27.36,3.92,0.532657658,0.405253283,68.7,28,92.3,312.8,8.59,40.43
E3T4N2,Random,Trillium,0,889.2299805,30.25,8.625,75,24,27.36,3.92,0.532657658,0.405253283,68.7,28,92.3,312.8,8.59,40.43
E3T4N2,Random,Veratrum,0,889.2299805,30.25,8.625,75,24,27.36,3.92,0.532657658,0.405253283,68.7,28,92.3,312.8,8.59,40.43
E3T4N3,Random,Claytonia,0,872.5299683,21.5,13.25,80,24,18.37,3.7,0.61831369,0.397524072,10,17.9,112.3,289.5,6.01,10.41
E3T4N3,Random,Erythronium,133,872.5299683,21.5,13.25,80,24,18.37,3.7,0.61831369,0.397524072,10,17.9,112.3,289.5,6.01,10.41
E3T4N3,Random,Dicentra,0,872.5299683,21.5,13.25,80,24,18.37,3.7,0.61831369,0.397524072,10,17.9,112.3,289.5,6.01,10.41
E3T4N3,Random,Trillium,0,872.5299683,21.5,13.25,80,24,18.37,3.7,0.61831369,0.397524072,10,17.9,112.3,289.5,6.01,10.41
E3T4N3,Random,Veratrum,0,872.5299683,21.5,13.25,80,24,18.37,3.7,0.61831369,0.397524072,10,17.9,112.3,289.5,6.01,10.41
E3T4N4,Random,Claytonia,0,896.6699829,25.25,8.875,90,27,29.73,4.17,0.578158458,0.647905759,26.7,47.5,103.2,265.1,2.03,36.52
E3T4N4,Random,Erythronium,154,896.6699829,25.25,8.875,90,27,29.73,4.17,0.578158458,0.647905759,26.7,47.5,103.2,265.1,2.03,36.52
E3T4N4,Random,Dicentra,0,896.6699829,25.25,8.875,90,27,29.73,4.17,0.578158458,0.647905759,26.7,47.5,103.2,265.1,2.03,36.52
E3T4N4,Random,Trillium,3,896.6699829,25.25,8.875,90,27,29.73,4.17,0.578158458,0.647905759,26.7,47.5,103.2,265.1,2.03,36.52
E3T4N4,Random,Veratrum,0,896.6699829,25.25,8.875,90,27,29.73,4.17,0.578158458,0.647905759,26.7,47.5,103.2,265.1,2.03,36.52
E3T4N5,Random,Claytonia,0,934.0299683,60.25,4.625,95,35,17.81,3.85,0.52838934,0.333220339,56.44279066,23.30205347,144.9353375,153.9053419,4.699746569,26.22227829
E3T4N5,Random,Erythronium,0,934.0299683,60.25,4.625,95,35,17.81,3.85,0.52838934,0.333220339,56.44279066,23.30205347,144.9353375,153.9053419,4.699746569,26.22227829
E3T4N5,Random,Dicentra,0,934.0299683,60.25,4.625,95,35,17.81,3.85,0.52838934,0.333220339,56.44279066,23.30205347,144.9353375,153.9053419,4.699746569,26.22227829
E3T4N5,Random,Trillium,0,934.0299683,60.25,4.625,95,35,17.81,3.85,0.52838934,0.333220339,56.44279066,23.30205347,144.9353375,153.9053419,4.699746569,26.22227829
E3T4N5,Random,Veratrum,0,934.0299683,60.25,4.625,95,35,17.81,3.85,0.52838934,0.333220339,56.44279066,23.30205347,144.9353375,153.9053419,4.699746569,26.22227829
E3T5N1,Random,Claytonia,0,906.7299805,19.75,12.125,70,27,20.11,3.67,0.634674923,0.436744847,63.2,27.1,299,676.8,10.74,21.83
E3T5N1,Random,Erythronium,0,906.7299805,19.75,12.125,70,27,20.11,3.67,0.634674923,0.436744847,63.2,27.1,299,676.8,10.74,21.83
E3T5N1,Random,Dicentra,0,906.7299805,19.75,12.125,70,27,20.11,3.67,0.634674923,0.436744847,63.2,27.1,299,676.8,10.74,21.83
E3T5N1,Random,Trillium,0,906.7299805,19.75,12.125,70,27,20.11,3.67,0.634674923,0.436744847,63.2,27.1,299,676.8,10.74,21.83
E3T5N1,Random,Veratrum,0,906.7299805,19.75,12.125,70,27,20.11,3.67,0.634674923,0.436744847,63.2,27.1,299,676.8,10.74,21.83
E3T5N2,Random,Claytonia,0,907.4099731,30.25,10.75,60,23,13.48,3.38,0.619546248,0.474000859,60.36407162,30.19415017,194.2419387,324.8732117,6.063019271,23.11224143
E3T5N2,Random,Erythronium,4,907.4099731,30.25,10.75,60,23,13.48,3.38,0.619546248,0.474000859,60.36407162,30.19415017,194.2419387,324.8732117,6.063019271,23.11224143
E3T5N2,Random,Dicentra,0,907.4099731,30.25,10.75,60,23,13.48,3.38,0.619546248,0.474000859,60.36407162,30.19415017,194.2419387,324.8732117,6.063019271,23.11224143
E3T5N2,Random,Trillium,0,907.4099731,30.25,10.75,60,23,13.48,3.38,0.619546248,0.474000859,60.36407162,30.19415017,194.2419387,324.8732117,6.063019271,23.11224143
E3T5N2,Random,Veratrum,0,907.4099731,30.25,10.75,60,23,13.48,3.38,0.619546248,0.474000859,60.36407162,30.19415017,194.2419387,324.8732117,6.063019271,23.11224143
E3T5N3,Random,Claytonia,0,858.2299805,25.75,7.5,30,0,16.04,4.12,0.567368421,0.300970874,115.5301389,31.46283975,247.0627982,336.9283315,7.456720768,35.79149498
E3T5N3,Random,Erythronium,246,858.2299805,25.75,7.5,30,0,16.04,4.12,0.567368421,0.300970874,115.5301389,31.46283975,247.0627982,336.9283315,7.456720768,35.79149498
E3T5N3,Random,Dicentra,0,858.2299805,25.75,7.5,30,0,16.04,4.12,0.567368421,0.300970874,115.5301389,31.46283975,247.0627982,336.9283315,7.456720768,35.79149498
E3T5N3,Random,Trillium,2,858.2299805,25.75,7.5,30,0,16.04,4.12,0.567368421,0.300970874,115.5301389,31.46283975,247.0627982,336.9283315,7.456720768,35.79149498
E3T5N3,Random,Veratrum,0,858.2299805,25.75,7.5,30,0,16.04,4.12,0.567368421,0.300970874,115.5301389,31.46283975,247.0627982,336.9283315,7.456720768,35.79149498
E3T5N4,Random,Claytonia,0,907.3800049,31.75,6,70,17,53.35,4.53,0.5625,0.339040049,66.6397552,24.04503897,159.3644303,293.4348368,5.005470617,28.86518491
E3T5N4,Random,Erythronium,712,907.3800049,31.75,6,70,17,53.35,4.53,0.5625,0.339040049,66.6397552,24.04503897,159.3644303,293.4348368,5.005470617,28.86518491
E3T5N4,Random,Dicentra,0,907.3800049,31.75,6,70,17,53.35,4.53,0.5625,0.339040049,66.6397552,24.04503897,159.3644303,293.4348368,5.005470617,28.86518491
E3T5N4,Random,Trillium,4,907.3800049,31.75,6,70,17,53.35,4.53,0.5625,0.339040049,66.6397552,24.04503897,159.3644303,293.4348368,5.005470617,28.86518491
E3T5N4,Random,Veratrum,0,907.3800049,31.75,6,70,17,53.35,4.53,0.5625,0.339040049,66.6397552,24.04503897,159.3644303,293.4348368,5.005470617,28.86518491
E3T5N5,Random,Claytonia,0,925.1599731,14,2.875,15,43,18.36,4.07,0.594890511,0.878123096,2.6,20.3,125.6,159.9,1.55,13.57
E3T5N5,Random,Erythronium,0,925.1599731,14,2.875,15,43,18.36,4.07,0.594890511,0.878123096,2.6,20.3,125.6,159.9,1.55,13.57
E3T5N5,Random,Dicentra,0,925.1599731,14,2.875,15,43,18.36,4.07,0.594890511,0.878123096,2.6,20.3,125.6,159.9,1.55,13.57
E3T5N5,Random,Trillium,0,925.1599731,14,2.875,15,43,18.36,4.07,0.594890511,0.878123096,2.6,20.3,125.6,159.9,1.55,13.57
E3T5N5,Random,Veratrum,0,925.1599731,14,2.875,15,43,18.36,4.07,0.594890511,0.878123096,2.6,20.3,125.6,159.9,1.55,13.57
E3T6N1,Random,Claytonia,0,870.0599976,20.75,12.5,70,14,27.58,4.6,0.609181141,0.653051418,54.39938224,29.42202122,238.8346268,284.1133807,7.96096886,17.04208255
E3T6N1,Random,Erythronium,13,870.0599976,20.75,12.5,70,14,27.58,4.6,0.609181141,0.653051418,54.39938224,29.42202122,238.8346268,284.1133807,7.96096886,17.04208255
E3T6N1,Random,Dicentra,0,870.0599976,20.75,12.5,70,14,27.58,4.6,0.609181141,0.653051418,54.39938224,29.42202122,238.8346268,284.1133807,7.96096886,17.04208255
E3T6N1,Random,Trillium,0,870.0599976,20.75,12.5,70,14,27.58,4.6,0.609181141,0.653051418,54.39938224,29.42202122,238.8346268,284.1133807,7.96096886,17.04208255
E3T6N1,Random,Veratrum,0,870.0599976,20.75,12.5,70,14,27.58,4.6,0.609181141,0.653051418,54.39938224,29.42202122,238.8346268,284.1133807,7.96096886,17.04208255
E3T6N2,Random,Claytonia,0,854.6399536,29.25,15.625,60,27,31.23,3.89,0.617977528,0.878663004,67.8,17.2,274.8,123.5,1.73,33.73
E3T6N2,Random,Erythronium,0,854.6399536,29.25,15.625,60,27,31.23,3.89,0.617977528,0.878663004,67.8,17.2,274.8,123.5,1.73,33.73
E3T6N2,Random,Dicentra,0,854.6399536,29.25,15.625,60,27,31.23,3.89,0.617977528,0.878663004,67.8,17.2,274.8,123.5,1.73,33.73
E3T6N2,Random,Trillium,0,854.6399536,29.25,15.625,60,27,31.23,3.89,0.617977528,0.878663004,67.8,17.2,274.8,123.5,1.73,33.73
E3T6N2,Random,Veratrum,0,854.6399536,29.25,15.625,60,27,31.23,3.89,0.617977528,0.878663004,67.8,17.2,274.8,123.5,1.73,33.73
E3T6N3,Random,Claytonia,0,898.8599854,23.5,11.875,75,29,23.51,4.12,0.592539455,0.934332989,185.2,79,479.5,357.5,15.92,18.91
E3T6N3,Random,Erythronium,0,898.8599854,23.5,11.875,75,29,23.51,4.12,0.592539455,0.934332989,185.2,79,479.5,357.5,15.92,18.91
E3T6N3,Random,Dicentra,0,898.8599854,23.5,11.875,75,29,23.51,4.12,0.592539455,0.934332989,185.2,79,479.5,357.5,15.92,18.91
E3T6N3,Random,Trillium,0,898.8599854,23.5,11.875,75,29,23.51,4.12,0.592539455,0.934332989,185.2,79,479.5,357.5,15.92,18.91
E3T6N3,Random,Veratrum,0,898.8599854,23.5,11.875,75,29,23.51,4.12,0.592539455,0.934332989,185.2,79,479.5,357.5,15.92,18.91
E3T6N4,Random,Claytonia,0,893.4699707,23.5,11.625,95,45,38.11,3.98,0.570110701,0.34182145,41.64452385,31.02538216,148.5007547,215.6128691,5.052610868,19.57074041
E3T6N4,Random,Erythronium,0,893.4699707,23.5,11.625,95,45,38.11,3.98,0.570110701,0.34182145,41.64452385,31.02538216,148.5007547,215.6128691,5.052610868,19.57074041
E3T6N4,Random,Dicentra,0,893.4699707,23.5,11.625,95,45,38.11,3.98,0.570110701,0.34182145,41.64452385,31.02538216,148.5007547,215.6128691,5.052610868,19.57074041
E3T6N4,Random,Trillium,0,893.4699707,23.5,11.625,95,45,38.11,3.98,0.570110701,0.34182145,41.64452385,31.02538216,148.5007547,215.6128691,5.052610868,19.57074041
E3T6N4,Random,Veratrum,0,893.4699707,23.5,11.625,95,45,38.11,3.98,0.570110701,0.34182145,41.64452385,31.02538216,148.5007547,215.6128691,5.052610868,19.57074041
E3T6N5,Random,Claytonia,0,873.1799927,30.5,8.875,40,24,21.52,3.69,0.598470363,0.288279133,79.15352895,30.14564035,181.8274866,284.7950534,7.213342844,24.19804001
E3T6N5,Random,Erythronium,508,873.1799927,30.5,8.875,40,24,21.52,3.69,0.598470363,0.288279133,79.15352895,30.14564035,181.8274866,284.7950534,7.213342844,24.19804001
E3T6N5,Random,Dicentra,0,873.1799927,30.5,8.875,40,24,21.52,3.69,0.598470363,0.288279133,79.15352895,30.14564035,181.8274866,284.7950534,7.213342844,24.19804001
E3T6N5,Random,Trillium,4,873.1799927,30.5,8.875,40,24,21.52,3.69,0.598470363,0.288279133,79.15352895,30.14564035,181.8274866,284.7950534,7.213342844,24.19804001
E3T6N5,Random,Veratrum,0,873.1799927,30.5,8.875,40,24,21.52,3.69,0.598470363,0.288279133,79.15352895,30.14564035,181.8274866,284.7950534,7.213342844,24.19804001
E3T7N1,Random,Claytonia,1,871.039978,10,12.5,70,16,16.87,4.89,0.653692615,0.794,42.9,25.9,225.8,202.1,34.98,15.49
E3T7N1,Random,Erythronium,122,871.039978,10,12.5,70,16,16.87,4.89,0.653692615,0.794,42.9,25.9,225.8,202.1,34.98,15.49
E3T7N1,Random,Dicentra,0,871.039978,10,12.5,70,16,16.87,4.89,0.653692615,0.794,42.9,25.9,225.8,202.1,34.98,15.49
E3T7N1,Random,Trillium,0,871.039978,10,12.5,70,16,16.87,4.89,0.653692615,0.794,42.9,25.9,225.8,202.1,34.98,15.49
E3T7N1,Random,Veratrum,0,871.039978,10,12.5,70,16,16.87,4.89,0.653692615,0.794,42.9,25.9,225.8,202.1,34.98,15.49
E3T7N2,Random,Claytonia,0,873.0199585,28,14.875,70,16,20.05,3.99,0.603393425,0.336831415,67.52965357,24.00706011,173.1284906,241.3393082,7.573365066,28.0296293
E3T7N2,Random,Erythronium,1096,873.0199585,28,14.875,70,16,20.05,3.99,0.603393425,0.336831415,67.52965357,24.00706011,173.1284906,241.3393082,7.573365066,28.0296293
E3T7N2,Random,Dicentra,0,873.0199585,28,14.875,70,16,20.05,3.99,0.603393425,0.336831415,67.52965357,24.00706011,173.1284906,241.3393082,7.573365066,28.0296293
E3T7N2,Random,Trillium,0,873.0199585,28,14.875,70,16,20.05,3.99,0.603393425,0.336831415,67.52965357,24.00706011,173.1284906,241.3393082,7.573365066,28.0296293
E3T7N2,Random,Veratrum,0,873.0199585,28,14.875,70,16,20.05,3.99,0.603393425,0.336831415,67.52965357,24.00706011,173.1284906,241.3393082,7.573365066,28.0296293
E3T7N3,Random,Claytonia,1,949.9400024,16.25,10.375,99,42,21.82,3.84,0.712307692,0.588170055,21.69290269,25.11713816,118.6540287,133.9262229,2.76668893,14.92190452
E3T7N3,Random,Erythronium,3,949.9400024,16.25,10.375,99,42,21.82,3.84,0.712307692,0.588170055,21.69290269,25.11713816,118.6540287,133.9262229,2.76668893,14.92190452
E3T7N3,Random,Dicentra,0,949.9400024,16.25,10.375,99,42,21.82,3.84,0.712307692,0.588170055,21.69290269,25.11713816,118.6540287,133.9262229,2.76668893,14.92190452
E3T7N3,Random,Trillium,0,949.9400024,16.25,10.375,99,42,21.82,3.84,0.712307692,0.588170055,21.69290269,25.11713816,118.6540287,133.9262229,2.76668893,14.92190452
E3T7N3,Random,Veratrum,0,949.9400024,16.25,10.375,99,42,21.82,3.84,0.712307692,0.588170055,21.69290269,25.11713816,118.6540287,133.9262229,2.76668893,14.92190452
E3T7N4,Random,Claytonia,0,900.9799805,30.25,16,50,22,18.44,4.4,0.693760263,0.755745831,50.48744674,28.58395873,168.4265247,322.8414197,5.199046129,19.72604278
E3T7N4,Random,Erythronium,352,900.9799805,30.25,16,50,22,18.44,4.4,0.693760263,0.755745831,50.48744674,28.58395873,168.4265247,322.8414197,5.199046129,19.72604278
E3T7N4,Random,Dicentra,0,900.9799805,30.25,16,50,22,18.44,4.4,0.693760263,0.755745831,50.48744674,28.58395873,168.4265247,322.8414197,5.199046129,19.72604278
E3T7N4,Random,Trillium,0,900.9799805,30.25,16,50,22,18.44,4.4,0.693760263,0.755745831,50.48744674,28.58395873,168.4265247,322.8414197,5.199046129,19.72604278
E3T7N4,Random,Veratrum,0,900.9799805,30.25,16,50,22,18.44,4.4,0.693760263,0.755745831,50.48744674,28.58395873,168.4265247,322.8414197,5.199046129,19.72604278
E3T7N5,Random,Claytonia,0,945.2799683,31.5,8,99,23,19.95,4.48,0.647727273,0.351154833,41.52945159,23.46268588,112.2601922,145.2776475,4.350928218,28.4929465
E3T7N5,Random,Erythronium,0,945.2799683,31.5,8,99,23,19.95,4.48,0.647727273,0.351154833,41.52945159,23.46268588,112.2601922,145.2776475,4.350928218,28.4929465
E3T7N5,Random,Dicentra,0,945.2799683,31.5,8,99,23,19.95,4.48,0.647727273,0.351154833,41.52945159,23.46268588,112.2601922,145.2776475,4.350928218,28.4929465
E3T7N5,Random,Trillium,0,945.2799683,31.5,8,99,23,19.95,4.48,0.647727273,0.351154833,41.52945159,23.46268588,112.2601922,145.2776475,4.350928218,28.4929465
E3T7N5,Random,Veratrum,0,945.2799683,31.5,8,99,23,19.95,4.48,0.647727273,0.351154833,41.52945159,23.46268588,112.2601922,145.2776475,4.350928218,28.4929465
E3T8N1,Random,Claytonia,0,921.0100098,68.25,11.75,60,33,23.19,4.34,0.503968254,0.231532148,69.39996452,20.00104569,184.6189954,216.5426567,4.460885491,28.78045327
E3T8N1,Random,Erythronium,134,921.0100098,68.25,11.75,60,33,23.19,4.34,0.503968254,0.231532148,69.39996452,20.00104569,184.6189954,216.5426567,4.460885491,28.78045327
E3T8N1,Random,Dicentra,0,921.0100098,68.25,11.75,60,33,23.19,4.34,0.503968254,0.231532148,69.39996452,20.00104569,184.6189954,216.5426567,4.460885491,28.78045327
E3T8N1,Random,Trillium,0,921.0100098,68.25,11.75,60,33,23.19,4.34,0.503968254,0.231532148,69.39996452,20.00104569,184.6189954,216.5426567,4.460885491,28.78045327
E3T8N1,Random,Veratrum,0,921.0100098,68.25,11.75,60,33,23.19,4.34,0.503968254,0.231532148,69.39996452,20.00104569,184.6189954,216.5426567,4.460885491,28.78045327
E3T8N2,Random,Claytonia,0,878.9299927,27.5,2,75,25,18.05,4.51,0.659090909,0.406410764,111,18.5,296.8,239.4,7.54,39.57
E3T8N2,Random,Erythronium,884,878.9299927,27.5,2,75,25,18.05,4.51,0.659090909,0.406410764,111,18.5,296.8,239.4,7.54,39.57
E3T8N2,Random,Dicentra,0,878.9299927,27.5,2,75,25,18.05,4.51,0.659090909,0.406410764,111,18.5,296.8,239.4,7.54,39.57
E3T8N2,Random,Trillium,2,878.9299927,27.5,2,75,25,18.05,4.51,0.659090909,0.406410764,111,18.5,296.8,239.4,7.54,39.57
E3T8N2,Random,Veratrum,0,878.9299927,27.5,2,75,25,18.05,4.51,0.659090909,0.406410764,111,18.5,296.8,239.4,7.54,39.57
E3T8N3,Random,Claytonia,0,929.0799561,35.25,10.25,80,31,21.52,3.85,0.611692845,0.289361702,70.6,11.5,103.8,115.1,3.09,25.76
E3T8N3,Random,Erythronium,109,929.0799561,35.25,10.25,80,31,21.52,3.85,0.611692845,0.289361702,70.6,11.5,103.8,115.1,3.09,25.76
E3T8N3,Random,Dicentra,0,929.0799561,35.25,10.25,80,31,21.52,3.85,0.611692845,0.289361702,70.6,11.5,103.8,115.1,3.09,25.76
E3T8N3,Random,Trillium,6,929.0799561,35.25,10.25,80,31,21.52,3.85,0.611692845,0.289361702,70.6,11.5,103.8,115.1,3.09,25.76
E3T8N3,Random,Veratrum,1,929.0799561,35.25,10.25,80,31,21.52,3.85,0.611692845,0.289361702,70.6,11.5,103.8,115.1,3.09,25.76
E3T8N4,Random,Claytonia,0,876.5700073,52,16.625,50,18,34.27,3.55,0.539414414,0.343233083,86.70562877,24.04150955,175.9943134,264.6711816,5.806166442,27.88079206
E3T8N4,Random,Erythronium,364,876.5700073,52,16.625,50,18,34.27,3.55,0.539414414,0.343233083,86.70562877,24.04150955,175.9943134,264.6711816,5.806166442,27.88079206
E3T8N4,Random,Dicentra,0,876.5700073,52,16.625,50,18,34.27,3.55,0.539414414,0.343233083,86.70562877,24.04150955,175.9943134,264.6711816,5.806166442,27.88079206
E3T8N4,Random,Trillium,0,876.5700073,52,16.625,50,18,34.27,3.55,0.539414414,0.343233083,86.70562877,24.04150955,175.9943134,264.6711816,5.806166442,27.88079206
E3T8N4,Random,Veratrum,0,876.5700073,52,16.625,50,18,34.27,3.55,0.539414414,0.343233083,86.70562877,24.04150955,175.9943134,264.6711816,5.806166442,27.88079206
E3T8N5,Random,Claytonia,0,931.6300049,43.5,1.75,95,20,18.18,3.74,0.687767322,0.918990005,24.3,32.9,182.5,66,0.63,26.29
E3T8N5,Random,Erythronium,0,931.6300049,43.5,1.75,95,20,18.18,3.74,0.687767322,0.918990005,24.3,32.9,182.5,66,0.63,26.29
E3T8N5,Random,Dicentra,0,931.6300049,43.5,1.75,95,20,18.18,3.74,0.687767322,0.918990005,24.3,32.9,182.5,66,0.63,26.29
E3T8N5,Random,Trillium,0,931.6300049,43.5,1.75,95,20,18.18,3.74,0.687767322,0.918990005,24.3,32.9,182.5,66,0.63,26.29
E3T8N5,Random,Veratrum,0,931.6300049,43.5,1.75,95,20,18.18,3.74,0.687767322,0.918990005,24.3,32.9,182.5,66,0.63,26.29
E4T1N1,Random,Claytonia,0,976.7999878,15.25,6.5,95,45,23.37,4.4,0.65479723,0.61043108,12.38126625,37.76521863,96.09668808,164.2731381,4.511847539,12.93557866
E4T1N1,Random,Erythronium,0,976.7999878,15.25,6.5,95,45,23.37,4.4,0.65479723,0.61043108,12.38126625,37.76521863,96.09668808,164.2731381,4.511847539,12.93557866
E4T1N1,Random,Dicentra,0,976.7999878,15.25,6.5,95,45,23.37,4.4,0.65479723,0.61043108,12.38126625,37.76521863,96.09668808,164.2731381,4.511847539,12.93557866
E4T1N1,Random,Trillium,0,976.7999878,15.25,6.5,95,45,23.37,4.4,0.65479723,0.61043108,12.38126625,37.76521863,96.09668808,164.2731381,4.511847539,12.93557866
E4T1N1,Random,Veratrum,0,976.7999878,15.25,6.5,95,45,23.37,4.4,0.65479723,0.61043108,12.38126625,37.76521863,96.09668808,164.2731381,4.511847539,12.93557866
E4T1N2,Random,Claytonia,0,1012.299988,11,7.375,100,5,15.77,4.19,0.640115163,0.949649458,57.59240998,46.86071971,149.6817191,218.9806867,11.01169084,16.27528825
E4T1N2,Random,Erythronium,0,1012.299988,11,7.375,100,5,15.77,4.19,0.640115163,0.949649458,57.59240998,46.86071971,149.6817191,218.9806867,11.01169084,16.27528825
E4T1N2,Random,Dicentra,0,1012.299988,11,7.375,100,5,15.77,4.19,0.640115163,0.949649458,57.59240998,46.86071971,149.6817191,218.9806867,11.01169084,16.27528825
E4T1N2,Random,Trillium,0,1012.299988,11,7.375,100,5,15.77,4.19,0.640115163,0.949649458,57.59240998,46.86071971,149.6817191,218.9806867,11.01169084,16.27528825
E4T1N2,Random,Veratrum,0,1012.299988,11,7.375,100,5,15.77,4.19,0.640115163,0.949649458,57.59240998,46.86071971,149.6817191,218.9806867,11.01169084,16.27528825
E4T1N3,Random,Claytonia,0,993.8599854,9.25,7.25,100,25,20.25,3.77,0.603106126,0.354599407,17.1,29.7,92.2,210.1,11.39,23.94
E4T1N3,Random,Erythronium,0,993.8599854,9.25,7.25,100,25,20.25,3.77,0.603106126,0.354599407,17.1,29.7,92.2,210.1,11.39,23.94
E4T1N3,Random,Dicentra,0,993.8599854,9.25,7.25,100,25,20.25,3.77,0.603106126,0.354599407,17.1,29.7,92.2,210.1,11.39,23.94
E4T1N3,Random,Trillium,0,993.8599854,9.25,7.25,100,25,20.25,3.77,0.603106126,0.354599407,17.1,29.7,92.2,210.1,11.39,23.94
E4T1N3,Random,Veratrum,0,993.8599854,9.25,7.25,100,25,20.25,3.77,0.603106126,0.354599407,17.1,29.7,92.2,210.1,11.39,23.94
E4T1N4,Random,Claytonia,0,1013.309998,20.25,7.5,95,20,23.55,3.97,0.7003367,0.950617284,247.3,68.9,320.9,205.8,16.72,16.79
E4T1N4,Random,Erythronium,0,1013.309998,20.25,7.5,95,20,23.55,3.97,0.7003367,0.950617284,247.3,68.9,320.9,205.8,16.72,16.79
E4T1N4,Random,Dicentra,0,1013.309998,20.25,7.5,95,20,23.55,3.97,0.7003367,0.950617284,247.3,68.9,320.9,205.8,16.72,16.79
E4T1N4,Random,Trillium,0,1013.309998,20.25,7.5,95,20,23.55,3.97,0.7003367,0.950617284,247.3,68.9,320.9,205.8,16.72,16.79
E4T1N4,Random,Veratrum,0,1013.309998,20.25,7.5,95,20,23.55,3.97,0.7003367,0.950617284,247.3,68.9,320.9,205.8,16.72,16.79
E4T1N5,Random,Claytonia,0,990.289978,10.5,6.25,100,20,15.28,3.91,0.659955257,0.309073265,29.37733239,29.01030504,109.5158602,176.2950552,8.206295885,24.66869378
E4T1N5,Random,Erythronium,0,990.289978,10.5,6.25,100,20,15.28,3.91,0.659955257,0.309073265,29.37733239,29.01030504,109.5158602,176.2950552,8.206295885,24.66869378
E4T1N5,Random,Dicentra,0,990.289978,10.5,6.25,100,20,15.28,3.91,0.659955257,0.309073265,29.37733239,29.01030504,109.5158602,176.2950552,8.206295885,24.66869378
E4T1N5,Random,Trillium,0,990.289978,10.5,6.25,100,20,15.28,3.91,0.659955257,0.309073265,29.37733239,29.01030504,109.5158602,176.2950552,8.206295885,24.66869378
E4T1N5,Random,Veratrum,0,990.289978,10.5,6.25,100,20,15.28,3.91,0.659955257,0.309073265,29.37733239,29.01030504,109.5158602,176.2950552,8.206295885,24.66869378
E4T2N1,Random,Claytonia,0,996.9299927,12.5,6,95,20,49.83,4.11,0.712237094,0.401079137,32.4,27.4,125.6,163.4,0.52,33.31
E4T2N1,Random,Erythronium,0,996.9299927,12.5,6,95,20,49.83,4.11,0.712237094,0.401079137,32.4,27.4,125.6,163.4,0.52,33.31
E4T2N1,Random,Dicentra,0,996.9299927,12.5,6,95,20,49.83,4.11,0.712237094,0.401079137,32.4,27.4,125.6,163.4,0.52,33.31
E4T2N1,Random,Trillium,0,996.9299927,12.5,6,95,20,49.83,4.11,0.712237094,0.401079137,32.4,27.4,125.6,163.4,0.52,33.31
E4T2N1,Random,Veratrum,0,996.9299927,12.5,6,95,20,49.83,4.11,0.712237094,0.401079137,32.4,27.4,125.6,163.4,0.52,33.31
